final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.4888888888888889,0.5005695362318234,0.014213081709412415,5,556,10,32,0.35555555555555557,0.4888888888888889,0.9997980291088031,1.48,1.9,0.5448954489544895,0.2666666666666667,0.023148148148148147,0.5642647058823529,0.5,10,5,32
