final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.47530864197530864,0.4558582066685491,0.06638696480066833,7,240,10,13,0.14444444444444443,0.47530864197530864,0.995612109343922,2.5416666666666665,4.0,0.5436654366543665,0.22222222222222224,0.18287037037037035,0.21215358715358712,0.6,10,6,13
