final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.32098765432098764,0.3094408890063892,0.04433270815270254,6,618,10,32,0.35555555555555557,0.32098765432098764,0.9711738360833038,1.525,1.9,0.6974169741697417,0.3333333333333333,0.08256172839506172,0.5905987394957982,0.6,10,6,32
