final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.2965686274509804,0.30940496574596243,0.04515901657915838,5,515,10,23,0.25555555555555554,0.2965686274509804,0.9699456200444747,2.9,4.5,0.6974169741697417,0.28888888888888886,0.1958333333333333,0.32185457315892096,0.5,10,5,23
