final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.6513056835637481,0.6359694899631092,0.02248341189888067,6,363,10,19,0.2111111111111111,0.6513056835637481,0.9994947515943796,3.1999999999999997,4.5,0.34932349323493234,0.2777777777777778,0.38888888888888884,0.3058755760368664,0.2,10,2,19
