final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.31040564373897706,0.3141362894112948,0.041527416219363886,5,568,10,32,0.35555555555555557,0.31040564373897706,0.9786892469740265,1.5571428571428572,1.9,0.6974169741697417,0.3703703703703704,0.10493827160493828,0.613970588235294,0.3,10,3,32
