final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.48148148148148145,0.49106623064904736,0.016314483705951614,8,316,10,18,0.2,0.48148148148148145,0.9983485928112665,1.7,1.7,0.5264452644526445,0.22222222222222224,0.125,0.588235294117647,0.8,10,8,18
