final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.5087719298245614,0.4931753031185835,0.011352169600397172,3,244,10,11,0.12222222222222222,0.5087719298245614,0.9998711448511529,2.392857142857143,4.5,0.5092250922509225,0.2222222222222222,0.16666666666666666,0.1752436647173489,0.3,10,3,11
