final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.49473684210526314,0.49676448674077966,0.01716135513408983,5,712,10,32,0.35555555555555557,0.49473684210526314,0.9997055746018069,1.4714285714285713,1.7,0.5350553505535055,0.25925925925925924,0.020061728395061727,0.5343653250773993,0.3,10,3,32
