final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.26455026455026454,0.23163250321324136,0.020183804911571967,4,262,10,12,0.13333333333333333,0.26455026455026454,0.9991829894368661,2.0833333333333335,3.0,0.7121771217712177,0.2222222222222222,0.10185185185185186,0.26560846560846557,0.3,10,3,12
