final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.15637860082304528,0.15971708724497355,0.02494249723997874,5,1842,10,90,1.0,0.15637860082304528,0.9862223684194414,0.9,0.9,0.8450184501845018,1.0,0.0,1.0,0.4,10,4,90
