final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.529296875,0.49890719359787916,0.027033551922479533,27,1816,50,100,0.04081632653061224,0.529296875,0.9992697207679596,12.5,12.5,0.4034440344403444,0.04081632653061225,0.2448979591836735,0.0784,0.36,50,18,100
