final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.6807760141093474,0.6442264965342045,0.019558575375855713,6,238,10,14,0.15555555555555556,0.6807760141093474,0.9922227201007819,1.7428571428571427,2.7,0.34440344403444034,0.2222222222222222,0.02314814814814815,0.19682539682539682,0.3,10,3,14
