final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.40086206896551724,0.36902126602426094,0.017738908628460823,24,1304,50,71,0.028979591836734694,0.40086206896551724,0.9819227870203926,5.752570096815343,9.5,0.6396063960639606,0.04470359572400389,0.05709426627793975,0.0684910695680528,0.42,50,21,71
