final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.65439672801636,0.6630507939995194,0.01908118796293675,5,440,10,24,0.26666666666666666,0.65439672801636,0.9966323304977335,2.733333333333333,4.5,0.33825338253382536,0.3333333333333333,0.22974537037037038,0.32298186344238977,0.4,10,4,24
