final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.543778801843318,0.5522565687173044,0.019851559374597438,5,144,191,6.366666666666666,10,9,0.1,0.543778801843318,0.3158199427751547,2.0,4.0,0.4489544895448955,0.16666666666666666,0.1388888888888889,0.09259259259259259,0.2,10,2,9
