final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.65284178187404,0.6591218398864451,0.026613515978007107,5,340,430,14.333333333333334,10,18,0.2,0.65284178187404,0.42728427027433385,2.15,2.5,0.33579335793357934,0.1111111111111111,0.0,0.36,0.2,10,2,18
