final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.7135802469135802,0.675595321071554,0.0261320920983525,7,544,792,26.4,10,40,0.4444444444444444,0.7135802469135802,0.5206827588296951,1.42,1.7,0.3234932349323493,0.4222222222222222,0.054629629629629625,0.6356043956043955,0.5,10,5,40
