final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.6697530864197531,0.6681548338089445,0.015429354769400161,6,444,581,19.366666666666667,10,26,0.28888888888888886,0.6697530864197531,0.458855010616149,2.05,2.5,0.3296432964329643,0.27777777777777773,0.1556327160493827,0.43541795665634675,0.6,10,6,26
