final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.5766871165644172,0.6248367194104453,0.028671024403532048,6,173,279,9.3,10,15,0.16666666666666666,0.5766871165644172,0.3414463617189113,2.691269841269841,4.1,0.42558425584255843,0.19444444444444442,0.1284722222222222,0.2883376447400837,0.4,10,4,15
