final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.27235772357723576,0.28976028314330987,0.017349339491445875,7,174,296,9.866666666666667,10,18,0.2,0.27235772357723576,0.4170381513620484,1.4333333333333333,1.7,0.6974169741697417,0.11111111111111113,0.0,0.5294117647058824,0.7,10,7,18
