final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.7132352941176471,0.6898429196579015,0.027578499975300975,7,1588,2052,68.4,10,90,1.0,0.7132352941176471,0.7306104017228291,0.9,0.9,0.3038130381303813,1.0,0.0,1.0,0.5,10,5,90
