final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.554531490015361,0.5469269685940684,0.024335642167635126,6,200,291,9.7,10,14,0.15555555555555556,0.554531490015361,0.3671722400503824,2.041666666666667,3.3333333333333335,0.45018450184501846,0.16666666666666666,0.05555555555555555,0.16071428571428573,0.2,10,2,14
