final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.519298245614035,0.5437791983826878,0.019839355374024398,7,268,379,12.633333333333333,10,18,0.2,0.519298245614035,0.4268606189175327,1.6999999999999997,1.7,0.47232472324723246,0.40740740740740744,0.3333333333333333,0.6862745098039215,0.3,10,3,18
