final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.5483870967741935,0.5554347059432769,0.015352547232450386,4,308,409,13.633333333333333,10,18,0.2,0.5483870967741935,0.4105068409342566,2.375,2.5,0.45141451414514144,0.38888888888888884,0.625,0.5647058823529412,0.2,10,2,18
