final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.4954128440366973,0.5508955027973397,0.016717311302758997,6,1436,1944,64.8,10,90,1.0,0.4954128440366973,0.7037641755785402,0.9,0.9,0.5104551045510455,1.0,0.0,1.0,0.6,10,6,90
