final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.2822085889570552,0.2879966235003347,0.021089768047049384,8,664,885,29.5,10,42,0.4666666666666667,0.2822085889570552,0.5135475667400383,1.3833333333333335,1.5,0.6814268142681427,0.47222222222222215,0.08217592592592592,0.6506003187988483,0.4,10,4,42
