final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.6789473684210526,0.6701194160586973,0.01929393275562956,6,328,448,14.933333333333334,10,20,0.2222222222222222,0.6789473684210526,0.4146916684179453,2.5,2.5,0.32718327183271834,0.2222222222222222,0.2222222222222222,0.36000000000000004,0.3,10,3,20
