final_accuracy,average_accuracy,accuracy_std,max_failed_nodes,total_messages,total_communication_cost,avg_communication_cost_per_round,network_info_n_agents,network_info_n_edges,network_info_density,accuracy,robustness,error_depth_mean_depth,error_depth_max_depth,error_depth_error_rate,failed_node_centrality_avg_degree_centrality,failed_node_centrality_avg_betweenness_centrality,failed_node_centrality_avg_closeness_centrality,failed_node_centrality_failure_rate,n_agents,n_failed,n_edges
0.6758832565284179,0.669522197116863,0.017581038592742293,9,308,384,12.8,10,18,0.2,0.6758832565284179,0.465581679060474,1.6,1.7,0.3198031980319803,0.1111111111111111,0.0,0.5294117647058824,0.2,10,2,18
